Start Date,ID,"Yesterday, how much time did you spend: - Speaking in class","Yesterday, how much time did you spend: - Listening in class","Yesterday, how much time did you spend: - In conversation on the phone","Yesterday, how much time did you spend: - In face-to-face conversation outside of class","Yesterday, how much time did you spend: - Instant-messaging on the Internet","Yesterday, how much time did you spend: - Reading school-related material NOT on the Internet","Yesterday, how much time did you spend: - Reading school-related material on the Internet","Yesterday, how much time did you spend: - Listening to music","Yesterday, how much time did you spend: - Watching/listening to TV"
7/16/2020,Summer 5,0,0,2,4,1,0,1,4,4
7/16/2020,Summer 1,0,0,3,4,4,0,0,2,2
7/16/2020,Summer 17,0,0,0,4,2,0,0,1,1
7/16/2020,Summer 18,0,3,0,2,1,0,2,0,2
7/16/2020,Summer 3,0,0,0,4,2,0,3,0,4
7/16/2020,Summer 8,0,0,0,4,4,3,4,4,4
7/16/2020,Summer 9,0,0,2,4,0,0,4,4,4
7/16/2020,Summer 16,0,1,4,2,1,4,1,4,0
7/16/2020,Summer 20,0,0,4,4,3,0,0,4,2
7/16/2020,Summer 15,0,3,4,4,2,0,0,1,0
7/17/2020,Summer 13,0,4,0,4,4,0,4,4,4
7/17/2020,Summer 1,0,0,4,4,4,0,0,2,4
7/17/2020,Summer 4,0,0,1,4,1,0,0,1,0
7/17/2020,Summer 17,0,0,0,4,4,0,2,2,2
7/17/2020,Summer 19,0,4,1,4,4,0,0,2,4
7/17/2020,Summer 5,2,4,2,4,2,0,4,4,2
7/17/2020,Summer 18,0,0,4,2,2,0,4,0,3
7/17/2020,Summer 20,0,0,0,4,2,0,0,2,4
7/18/2020,Summer 3,0,0,0,4,2,0,0,0,4
7/18/2020,Summer 8,0,0,0,4,4,0,0,4,4
7/18/2020,Summer 19,0,0,2,4,4,0,0,1,4
7/18/2020,Summer 1,0,0,3,4,4,0,0,4,4
7/18/2020,Summer 9,0,2,4,4,0,0,2,4,4
7/18/2020,Summer 5,0,0,1,4,1,0,1,2,4
7/18/2020,Summer 16,0,4,4,3,2,0,4,0,4
7/18/2020,Summer 18,0,0,0,2,0,0,0,0,3
7/18/2020,Summer 4,0,0,0,4,2,0,0,2,4
7/18/2020,Summer 20,0,0,0,4,2,0,0,4,0
7/18/2020,Summer 15,0,2,0,4,2,4,0,0,4
7/18/2020,Summer 13,0,4,0,4,2,0,0,4,4
7/19/2020,Summer 2,0,0,0,0,0,0,0,4,1
7/19/2020,Summer 1,0,0,4,4,4,0,0,4,4
7/19/2020,Summer 16,0,2,4,4,1,0,2,4,2
7/19/2020,Summer 15,0,2,3,4,2,4,1,2,2
7/19/2020,Summer 20,0,0,1,4,3,0,0,2,4
7/19/2020,Summer 3,0,0,0,4,2,0,0,4,4
7/20/2020,Summer 1,0,0,4,4,4,0,0,3,4
7/20/2020,Summer 177,0,0,0,0,0,0,1,3,4
7/20/2020,Summer 5,0,0,1,4,2,0,0,0,1
7/20/2020,Summer 22,0,4,3,1,3,0,0,4,4
7/20/2020,Summer 17,0,0,2,4,4,0,0,2,4
7/20/2020,Summer 20,0,0,1,4,3,0,0,2,4
7/20/2020,Summer 16,0,4,0,2,1,0,4,4,4
7/20/2020,Summer 15,0,0,2,4,2,4,4,1,1
7/21/2020,Summer 22,0,3,1,2,2,0,0,3,3
7/21/2020,Summer 20,0,0,1,4,3,0,0,4,4
7/21/2020,Summer 1,0,0,4,4,4,0,0,3,3
7/21/2020,Summer 8,0,0,0,4,4,2,0,4,4
7/21/2020,Summer 19,0,4,2,4,4,0,1,1,4
7/21/2020,Summer 3,0,0,0,4,2,0,4,0,4
7/21/2020,Summer 12,1,3,3,4,4,0,4,4,0
7/21/2020,Summer 4,0,0,1,4,2,0,0,4,2
7/21/2020,Summer 15,0,0,3,4,2,4,4,0,1
7/21/2020,Summer 5,0,0,2,4,2,0,1,0,1
7/21/2020,Summer 13,0,4,0,4,4,0,4,4,4
7/21/2020,Summer 16,0,4,1,4,1,0,4,4,4
7/22/2020,Summer 2,0,0,0,0,0,0,0,4,0
7/22/2020,Summer 1,0,0,4,4,4,0,0,3,3
7/22/2020,Summer 21,0,4,0,4,4,0,4,4,4
7/22/2020,Summer 8,0,0,0,4,4,0,0,4,4
7/22/2020,Summer 17,2,2,2,4,4,0,2,2,4
7/22/2020,Summer 22,1,2,0,4,2,0,0,4,3
7/22/2020,Summer 19,0,0,0,4,4,0,0,2,4
7/22/2020,Summer 13,0,4,0,4,4,0,1,4,4
7/22/2020,Summer 15,0,4,3,4,2,4,0,2,2
7/22/2020,Summer 16,0,0,0,1,1,0,4,0,4
7/22/2020,Summer 4,0,0,1,4,2,0,0,4,2
7/23/2020,Summer 20,0,0,1,4,3,0,0,4,2
7/23/2020,Summer 9,0,0,1,4,0,0,4,4,2
7/23/2020,Summer 1,0,0,4,4,4,0,0,3,3
7/23/2020,Summer 13,0,0,0,4,4,0,0,4,4
7/23/2020,Summer 12,0,0,4,4,4,0,4,3,0
7/23/2020,Summer 3,0,0,0,4,2,0,0,4,4
7/23/2020,Summer 6,0,0,3,4,4,0,0,2,2
7/23/2020,Summer 15,0,4,3,4,2,4,0,3,1
7/23/2020,Summer 18,0,0,1,1,0,0,4,0,4
7/23/2020,Summer 5,0,4,2,4,2,0,3,0,4
7/24/2020,Summer 20,0,0,1,4,2,0,0,2,4
7/24/2020,Summer 17,0,0,4,4,4,0,4,4,4
7/24/2020,Summer 2,0,0,0,0,0,0,0,4,0
7/24/2020,Summer 5,2,4,1,4,1,0,2,0,2
7/24/2020,Summer 20,0,0,1,4,3,0,0,2,4
7/24/2020,Summer 3,0,0,0,4,1,0,0,0,4
7/24/2020,Summer 9,0,0,2,4,0,0,4,4,4
7/24/2020,Summer 19,0,4,1,4,4,0,0,4,4
7/24/2020,Summer 13,0,4,0,4,4,0,1,4,4
7/24/2020,Summer 22,0,0,1,4,2,0,4,3,2
7/24/2020,Summer 8,0,0,0,4,4,0,0,4,4
7/24/2020,Summer 12,0,0,0,0,2,0,4,4,3
7/24/2020,Summer 15,0,4,2,4,2,4,0,2,2
7/24/2020,Summer 1,0,0,3,3,4,0,0,3,2
7/24/2020,Summer 16,0,0,2,4,2,0,4,4,0
7/24/2020,Summer 6,0,0,2,4,4,0,0,3,4
7/25/2020,Summer 18,0,0,3,2,1,0,0,0,4
7/25/2020,Summer 5,0,0,2,4,2,0,1,3,4
7/25/2020,Summer 20,0,0,0,4,3,0,0,4,3
7/25/2020,Summer 23,0,3,0,4,1,1,2,4,2
7/25/2020,Summer 1,0,0,3,3,3,0,0,2,3
7/25/2020,Summer 13,0,4,0,4,4,0,0,4,4
7/25/2020,Summer 9,0,0,3,4,0,0,4,4,4
7/25/2020,Summer 19,0,0,0,4,4,0,0,4,4
7/25/2020,Summer 176,0,4,4,4,2,2,4,2,4
7/25/2020,Summer 176,0,4,3,3,1,2,4,4,4
7/25/2020,Summer 15,0,0,4,4,2,3,1,1,1
7/26/2020,Summer 22,0,0,1,4,2,0,0,2,2
7/26/2020,Summer 23,0,4,0,4,1,2,2,4,0
7/26/2020,Summer 8,0,0,0,4,4,0,4,4,4
7/26/2020,Summer 5,0,0,0,4,1,0,1,4,1
7/26/2020,Summer 17,0,0,2,4,4,0,0,2,4
7/26/2020,Summer 12,0,0,0,0,0,0,4,4,0
7/26/2020,Summer 15,0,0,4,4,2,4,2,3,3
7/26/2020,Summer 18,0,0,3,2,1,0,2,0,2
7/27/2020,Summer 5,0,0,0,4,2,0,0,0,4
7/27/2020,Summer 1,0,0,3,3,3,0,0,2,2
7/27/2020,Summer 21,0,4,0,0,0,0,1,3,4
7/27/2020,Summer 20,0,0,0,4,3,0,0,1,4
7/27/2020,Summer 22,0,0,3,4,3,0,4,4,1
7/27/2020,Summer 4,0,0,0,4,1,0,0,3,4
7/27/2020,Summer 8,0,0,0,4,4,0,4,4,4
7/27/2020,Summer 12,0,0,4,4,3,0,4,0,0
7/27/2020,Summer 176,0,0,3,0,1,0,4,1,4
7/27/2020,Summer 23,0,3,0,1,0,1,3,4,0
7/27/2020,Summer 19,0,4,1,4,4,0,0,0,4
7/27/2020,Summer 15,0,0,2,4,2,4,2,1,2
7/27/2020,Summer 18,0,4,0,2,1,0,4,0,1
7/28/2020,Summer 2,0,0,0,0,0,0,0,4,0
7/28/2020,Summer 20,0,0,0,4,3,0,0,2,4
7/28/2020,Summer 22,0,0,1,4,2,0,0,4,0
7/28/2020,Summer 19,0,4,1,4,4,0,0,2,4
7/28/2020,Summer 9,0,0,4,4,0,0,4,4,4
7/28/2020,Summer 15,0,0,2,4,2,4,4,2,2
7/28/2020,Summer 16,0,1,2,1,1,0,4,4,4
7/29/2020,Summer 13,0,4,0,4,4,0,0,3,4
7/29/2020,Summer 23,0,3,0,4,1,1,4,4,1
7/29/2020,Summer 8,0,0,0,4,4,4,4,4,4
7/29/2020,Summer 5,0,3,2,4,1,0,2,4,0
7/29/2020,Summer 12,0,3,0,4,3,0,4,3,0
7/29/2020,Summer 17,0,0,0,4,2,0,0,1,2
7/29/2020,Summer 9,0,0,4,4,0,0,4,4,4
7/29/2020,Summer 21,0,4,0,0,2,0,1,3,2
7/29/2020,Summer 1,0,0,4,4,4,0,0,1,3
7/29/2020,Summer 12,0,3,3,0,2,0,4,4,0
7/29/2020,Summer 19,0,0,1,4,4,0,0,2,4
7/29/2020,Summer 22,0,4,3,4,2,0,2,4,0
7/29/2020,Summer 6,0,0,2,4,4,0,0,3,3
7/29/2020,Summer 15,0,0,4,4,2,4,2,1,4
7/2/2020,Summer 20,0,0,1,4,3,0,0,2,4
7/2/2020,Summer 1,0,0,4,4,4,0,0,3,4
7/2/2020,Summer 18,0,4,1,2,2,0,3,0,4
7/2/2020,Summer 20,0,0,1,4,4,0,0,2,4
7/2/2020,Summer 13,0,0,0,4,4,0,1,3,2
7/2/2020,Summer 2,0,0,0,0,0,0,0,4,0
7/2/2020,Summer 17,0,0,2,4,4,0,0,2,4
7/2/2020,Summer 23,0,3,0,4,1,0,4,4,0
7/2/2020,Summer 21,0,3,0,4,4,0,0,2,2
7/2/2020,Summer 6,0,0,2,4,4,0,0,4,4
7/2/2020,Summer 12,0,0,0,4,2,0,4,4,0
7/2/2020,Summer 15,0,2,3,4,2,1,0,2,0
7/2/2020,Summer 3,0,0,0,4,2,0,0,4,0
7/31/2020,Summer 5,0,0,0,4,2,0,0,0,2
7/31/2020,Summer 1,0,0,3,3,3,0,0,0,3
7/31/2020,Summer 20,0,0,0,4,3,0,0,3,4
7/31/2020,Summer 21,0,0,0,0,2,0,3,1,4
7/31/2020,Summer 17,0,0,4,4,4,0,0,2,4
7/31/2020,Summer 16,0,0,4,2,1,0,4,4,4
7/31/2020,Summer 22,0,3,1,4,2,0,3,2,3
7/31/2020,Summer 3,0,0,1,4,1,0,0,4,0
7/31/2020,Summer 9,0,0,4,4,0,0,2,4,4
7/31/2020,Summer 13,0,4,0,4,3,0,1,4,4
7/31/2020,Summer 18,0,0,1,4,0,0,0,0,0
7/31/2020,Summer 15,0,2,2,4,2,0,0,2,0
8/1/2020,Summer 8,0,0,0,4,4,0,0,4,4
8/1/2020,Summer 2,0,0,0,0,0,0,0,4,3
8/1/2020,Summer 21,0,0,2,3,4,0,0,3,4
8/1/2020,Summer 9,0,0,0,4,0,0,2,4,4
8/1/2020,Summer 17,0,0,2,4,4,0,0,2,4
7/31/2020,Summer 12,0,0,0,0,1,0,4,0,0
8/1/2020,Summer 13,0,4,0,4,4,0,2,4,4
8/1/2020,Summer 19,0,0,0,4,4,0,0,4,2
8/1/2020,Summer 1,0,0,4,4,3,0,0,3,4
8/1/2020,Summer 20,0,0,1,4,3,0,0,2,4
8/1/2020,Summer 15,0,0,0,4,3,0,0,1,4
8/1/2020,Summer 18,0,4,1,3,0,0,4,0,3
8/1/2020,Summer 23,0,3,0,4,0,0,4,4,2
8/2/2020,Summer 2,0,0,0,0,0,0,0,4,4
8/2/2020,Summer 21,0,0,0,0,4,0,0,2,4
8/2/2020,Summer 17,0,0,4,4,4,0,0,2,4
8/2/2020,Summer 9,0,0,4,4,0,0,4,4,4
8/2/2020,Summer 12,0,0,0,0,0,0,1,4,0
8/2/2020,Summer 22,0,4,0,4,1,0,0,2,0
8/2/2020,Summer 5,0,0,2,4,2,0,0,0,4
8/2/2020,Summer 23,0,4,0,1,0,0,4,4,4
8/2/2020,Summer 3,0,0,0,4,2,0,0,0,4
8/2/2020,Summer 20,0,0,1,4,3,0,0,2,4
8/2/2020,Summer 13,0,0,0,4,4,0,3,4,4
8/2/2020,Summer 15,0,3,2,4,2,0,4,2,0
8/2/2020,Summer 16,0,0,4,1,2,0,4,2,4
8/3/2020,Summer 5,0,0,0,4,1,0,0,2,0
8/3/2020,Summer 3,0,0,0,4,2,0,0,4,4
8/3/2020,Summer 13,0,0,1,4,4,0,0,4,4
8/3/2020,Summer 23,0,4,0,1,0,0,4,4,4
8/3/2020,Summer 21,0,4,4,2,4,0,0,2,3
8/3/2020,Summer 19,0,4,1,4,4,0,0,2,4
8/3/2020,Summer 20,0,0,0,3,4,0,0,3,3
8/3/2020,Summer 12,0,0,1,4,4,0,4,4,0
8/3/2020,Summer 22,0,0,0,4,2,0,3,2,4
8/3/2020,Summer 17,0,0,4,4,4,0,0,0,4
8/3/2020,Summer 18,0,4,0,3,1,0,2,0,2
8/3/2020,Summer 8,0,0,4,4,4,0,0,4,4
8/1/2020,Summer 6,0,0,2,4,2,0,0,2,4
8/3/2020,Summer 15,0,0,2,4,2,2,4,1,2
8/4/2020,Summer 4,0,0,0,2,2,0,0,3,1
8/4/2020,Summer 20,0,0,1,4,4,0,0,2,4
8/4/2020,Summer 13,0,4,0,4,4,0,4,4,4
8/4/2020,Summer 23,0,4,0,4,1,0,4,4,4
8/4/2020,Summer 12,1,3,0,4,2,0,4,4,0
8/4/2020,Summer 21,0,4,4,4,2,0,2,2,4
8/4/2020,Summer 9,0,0,0,4,0,0,4,4,4
8/4/2020,Summer 8,0,0,0,4,4,0,0,4,4
8/4/2020,Summer 6,0,0,2,4,4,0,0,2,4
8/4/2020,Summer 3,0,0,1,4,1,0,0,3,4
8/4/2020,Summer 22,0,0,0,4,1,0,0,3,2
8/4/2020,Summer 1,0,0,0,4,4,0,0,0,4
8/4/2020,Summer 16,0,0,1,4,1,0,0,2,2
8/5/2020,Summer 17,0,0,4,4,4,0,0,2,4
8/5/2020,Summer 13,0,4,0,4,4,0,2,4,4
8/5/2020,Summer 12,0,0,0,4,3,0,4,4,0
8/5/2020,Summer 20,0,0,1,4,4,0,0,1,4
8/5/2020,Summer 23,0,4,0,2,0,4,4,4,0
8/5/2020,Summer 9,0,0,0,4,0,0,4,0,0
8/5/2020,Summer 3,0,0,0,4,2,0,0,4,0
8/5/2020,Summer 1,0,0,0,3,0,0,0,4,0
8/5/2020,Summer 8,0,0,0,4,4,4,0,4,4
8/5/2020,Summer 19,0,0,0,4,4,0,0,1,4
8/5/2020,Summer 6,0,0,2,4,4,0,0,3,3
8/5/2020,Summer 18,0,2,0,2,1,0,3,2,3
8/5/2020,Summer 5,0,0,2,4,0,0,0,0,0
8/5/2020,Summer 21,0,4,0,4,2,0,0,4,4
8/6/2020,Summer 16,0,0,0,4,1,0,0,0,0
8/6/2020,Summer 22,0,3,0,4,1,0,2,4,2
8/6/2020,Summer 12,0,0,0,4,4,0,4,4,0
8/6/2020,Summer 20,0,0,2,4,3,0,0,4,3
8/6/2020,Summer 6,0,0,2,4,4,0,0,2,4
8/6/2020,Summer 17,0,0,4,4,4,0,0,2,4
8/6/2020,Summer 19,0,4,0,4,4,0,0,4,4
8/6/2020,Summer 8,0,0,0,4,4,0,0,4,4
8/6/2020,Summer 15,0,2,2,4,3,0,0,2,2
8/6/2020,Summer 9,0,0,0,4,0,0,0,0,0
8/6/2020,Summer 13,0,0,0,4,4,0,0,4,4
8/6/2020,Summer 21,0,4,1,4,1,0,4,2,1
8/6/2020,Summer 18,0,0,2,2,0,0,3,4,3
8/6/2020,Summer 23,0,0,0,4,0,0,4,4,0
8/7/2020,Summer 4,0,0,1,4,2,0,0,4,1
8/7/2020,Summer 17,0,0,2,4,4,0,0,2,4
8/7/2020,Summer 23,0,4,0,4,1,1,4,4,2
8/7/2020,Summer 1,0,0,0,4,0,0,0,4,0
8/7/2020,Summer 12,0,0,4,0,4,0,4,4,0
8/7/2020,Summer 21,0,0,0,4,0,0,0,1,0
8/7/2020,Summer 20,0,0,2,4,4,0,0,2,4
8/7/2020,Summer 22,0,3,0,4,1,0,3,2,0
8/7/2020,Summer 19,0,0,1,4,4,0,0,2,2
8/7/2020,Summer 15,0,0,2,4,2,4,4,1,2
8/7/2020,Summer 18,0,4,0,2,0,0,1,0,3
8/7/2020,Summer 6,0,0,2,4,2,0,0,2,1
8/8/2020,Summer 23,0,4,0,2,4,0,3,4,0
8/8/2020,Summer 8,0,0,0,0,0,0,0,4,4
8/8/2020,Summer 2,0,0,0,0,0,0,0,4,0
8/8/2020,Summer 9,0,0,0,4,0,0,0,4,4
8/8/2020,Summer 3,0,0,0,4,4,0,0,4,0
8/8/2020,Summer 21,0,4,4,4,1,0,4,0,0
8/8/2020,Summer 19,0,0,2,4,4,0,0,2,4
8/8/2020,Summer 1,0,0,2,4,2,0,0,1,3
8/8/2020,Summer 12,0,0,0,0,0,0,0,4,0
8/8/2020,Summer 17,0,0,0,4,2,0,0,4,3
8/8/2020,Summer 13,0,0,0,4,4,0,0,4,4
8/8/2020,Summer 18,0,4,0,1,0,0,3,0,4
8/8/2020,Summer 6,0,0,2,4,3,0,0,2,0
8/8/2020,Summer 16,0,0,4,1,2,0,4,4,2
8/8/2020,Summer 15,0,0,3,4,2,4,0,2,2
8/8/2020,Summer 20,0,0,4,4,4,0,0,2,4
8/9/2020,Summer 3,0,0,0,4,2,0,0,4,4
8/9/2020,Summer 2,0,0,0,0,0,0,0,4,0
8/9/2020,Summer 21,0,0,0,4,0,0,0,0,0
8/9/2020,Summer 20,0,0,0,4,3,0,0,4,2
8/9/2020,Summer 22,0,2,3,4,1,0,2,3,0
8/9/2020,Summer 12,0,0,0,3,2,0,2,2,0
8/9/2020,Summer 8,0,0,0,4,4,0,4,4,4
8/9/2020,Summer 19,0,0,2,4,4,0,0,2,4
8/9/2020,Summer 9,0,0,0,0,0,0,4,4,4
8/9/2020,Summer 5,0,0,0,4,1,0,3,3,0
8/9/2020,Summer 23,0,0,0,4,4,0,0,4,0
8/9/2020,Summer 6,0,0,2,4,4,0,0,2,4
8/10/2020,Summer 1,0,0,1,4,4,0,0,0,2
8/10/2020,Summer 3,0,0,1,4,1,0,0,4,4
8/9/2020,Summer 20,0,0,0,4,4,0,0,2,2
8/10/2020,Summer 12,0,0,2,4,4,0,4,4,0
8/10/2020,Summer 21,0,4,2,1,2,0,4,1,4
8/10/2020,Summer 9,0,0,0,4,0,0,4,0,4
8/10/2020,Summer 15,0,1,4,4,2,0,0,1,2
8/10/2020,Summer 8,0,0,0,0,4,0,4,4,4
8/10/2020,Summer 5,0,0,3,4,1,0,3,0,0
8/10/2020,Summer 19,0,0,2,4,4,0,0,2,4
8/10/2020,Summer 13,0,4,0,4,4,0,0,4,4
8/10/2020,Summer 22,0,0,2,4,1,0,2,3,3
8/10/2020,Summer 17,0,0,0,4,1,0,0,1,0
8/11/2020,Summer 3,0,0,1,4,1,0,0,4,4
8/11/2020,Summer 1,0,0,0,3,3,0,0,0,0
8/11/2020,Summer 23,0,4,0,4,0,2,4,4,0
8/11/2020,Summer 9,0,0,4,4,0,0,4,2,0
8/11/2020,Summer 2,0,0,0,0,0,0,0,4,0
8/11/2020,Summer 21,0,4,4,1,4,0,4,1,4
8/11/2020,Summer 20,0,0,2,4,4,0,0,2,2
8/11/2020,Summer 19,0,4,0,4,4,0,0,2,4
8/11/2020,Summer 22,0,0,0,4,1,0,0,3,0
8/11/2020,Summer 8,0,0,0,0,0,4,4,4,4
8/11/2020,Summer 5,0,0,4,4,1,0,2,0,4
8/11/2020,Summer 12,1,4,0,4,4,0,4,4,0
8/11/2020,Summer 13,0,4,0,4,4,0,0,4,4
8/11/2020,Summer 18,0,3,0,3,1,0,3,0,4
8/11/2020,Summer 15,0,1,2,3,2,2,0,1,2
8/11/2020,Summer 16,0,0,1,4,1,0,0,4,4
8/11/2020,Summer 17,0,0,2,4,2,0,0,0,0
8/12/2020,Summer 22,0,4,0,4,1,1,0,2,0
8/12/2020,Summer 13,0,0,0,4,4,0,3,4,4
8/12/2020,Summer 21,0,2,0,2,0,0,4,2,3
8/12/2020,Summer 16,0,0,4,4,2,0,4,2,4
8/12/2020,Summer 20,0,0,0,4,4,0,0,1,0
8/12/2020,Summer 12,0,2,0,0,2,0,2,0,0
8/12/2020,Summer 9,0,0,4,4,0,0,4,4,4
8/12/2020,Summer 19,0,0,2,4,4,0,0,2,4
8/12/2020,Summer 18,0,4,0,2,1,0,1,0,3
8/12/2020,Summer 1,0,0,2,0,3,0,0,0,2
8/12/2020,Summer 23,0,4,0,4,1,3,4,4,0
8/12/2020,Summer 17,0,0,0,4,2,0,0,0,0
8/13/2020,Summer 13,0,0,0,4,4,0,3,4,4
8/13/2020,Summer 22,0,4,1,4,2,0,2,4,0
8/13/2020,Summer 2,0,0,0,0,0,0,0,0,0
8/13/2020,Summer 20,0,0,0,4,4,0,0,2,0
8/13/2020,Summer 12,0,0,0,4,2,0,3,0,0
8/13/2020,Summer 9,0,0,2,4,0,0,4,3,4
8/13/2020,Summer 21,0,4,2,0,3,0,4,2,1
8/13/2020,Summer 19,0,4,1,4,4,0,0,2,4
8/13/2020,Summer 17,0,0,0,4,1,0,0,2,0
8/14/2020,Summer 4,0,0,4,3,2,0,0,4,0
8/14/2020,Summer 9,0,0,4,4,0,0,4,4,4
8/14/2020,Summer 22,0,4,1,4,1,0,2,2,0
8/14/2020,Summer 5,0,0,0,4,1,0,0,4,0
8/14/2020,Summer 1,0,0,2,3,3,0,0,0,0
8/14/2020,Summer 13,0,4,0,4,4,0,2,4,4
8/14/2020,Summer 12,0,0,0,4,2,0,3,4,0
8/14/2020,Summer 21,0,0,0,4,4,0,3,2,0
8/14/2020,Summer 17,0,0,0,4,2,0,0,0,0
8/14/2020,Summer 20,0,0,0,4,3,0,0,1,4
8/14/2020,Summer 18,1,4,0,4,0,0,0,0,4
8/14/2020,Summer 16,0,2,2,4,1,0,4,2,4
8/15/2020,Summer 21,0,0,4,4,4,0,0,4,4
8/15/2020,Summer 12,0,0,0,3,2,0,4,4,0
8/15/2020,Summer 2,0,0,0,0,0,0,0,4,0
8/15/2020,Summer 17,0,0,0,4,0,0,0,0,0
8/15/2020,Summer 9,0,0,0,4,0,0,4,4,4
8/15/2020,Summer 8,0,0,0,4,4,0,0,4,4
8/15/2020,Summer 5,0,0,1,4,1,0,0,2,3
8/15/2020,Summer 19,0,0,2,4,4,0,0,2,2
8/15/2020,Summer 22,0,2,0,4,2,0,4,1,4
8/15/2020,Summer 15,0,0,2,4,2,0,0,2,4
8/16/2020,Summer 20,0,0,0,4,4,0,0,3,4
8/16/2020,Summer 9,0,0,4,0,0,0,0,0,4
8/16/2020,Summer 8,0,0,0,4,4,0,0,4,4
8/16/2020,Summer 21,0,0,4,4,2,0,0,1,0
8/16/2020,Summer 22,0,0,1,4,2,0,0,2,0
8/16/2020,Summer 13,0,0,0,4,4,0,0,3,4
8/16/2020,Summer 20,0,0,0,4,4,0,0,3,4
8/16/2020,Summer 5,0,0,0,4,0,0,0,4,4
8/16/2020,Summer 1,0,0,0,4,3,0,0,0,3
8/16/2020,Summer 17,0,0,0,4,4,0,0,4,0
8/16/2020,Summer 19,0,0,0,4,4,0,0,2,4
8/16/2020,Summer 23,0,0,0,4,4,0,0,4,0
8/17/2020,Summer 21,0,0,0,4,0,0,4,2,0
8/17/2020,Summer 6,0,0,3,4,4,0,0,3,4
8/17/2020,Summer 20,0,0,0,4,4,0,0,2,0
8/17/2020,Summer 2,0,0,0,0,0,0,0,4,0
8/17/2020,Summer 4,0,0,4,4,2,0,0,0,0
8/17/2020,Summer 12,0,0,0,4,2,0,4,4,4
8/17/2020,Summer 9,0,0,4,0,0,0,0,0,4
8/17/2020,Summer 12,0,0,0,4,4,0,4,3,0
8/17/2020,Summer 21,0,0,0,4,0,0,4,2,0
8/17/2020,Summer 18,0,0,4,4,2,0,0,0,4
8/17/2020,Summer 13,0,0,0,4,4,0,0,4,4
8/17/2020,Summer 17,0,0,2,4,4,0,0,2,4
8/17/2020,Summer 15,0,0,3,4,2,0,0,1,3
8/17/2020,Summer 5,0,0,0,4,0,0,1,4,4
8/18/2020,Summer 16,0,0,2,4,1,0,0,4,4
8/18/2020,Summer 8,0,0,0,4,4,0,4,4,4
8/18/2020,Summer 2,0,0,0,0,0,0,0,4,0
8/18/2020,Summer 18,0,0,0,4,1,0,0,0,2
8/18/2020,Summer 20,0,0,1,4,4,0,0,2,4
8/18/2020,Summer 17,0,0,0,4,4,0,0,2,4
8/18/2020,Summer 12,0,0,0,4,2,0,4,3,4
8/18/2020,Summer 9,0,0,4,0,0,0,4,0,0
8/18/2020,Summer 5,0,0,0,4,1,0,0,4,4
8/18/2020,Summer 21,0,0,4,4,0,0,0,4,3
8/18/2020,Summer 19,0,0,0,4,4,0,0,2,2
8/18/2020,Summer 13,0,0,0,4,4,0,0,4,4
8/18/2020,Summer 23,0,0,0,4,4,0,3,4,4
8/19/2020,Summer 16,0,0,2,4,2,0,0,4,2
8/19/2020,Summer 22,0,0,0,4,1,0,0,0,2
8/19/2020,Summer 6,0,0,2,4,4,1,0,2,4
8/19/2020,Summer 1,0,0,2,4,4,0,0,3,4
8/19/2020,Summer 3,0,0,0,4,2,0,0,1,4
8/19/2020,Summer 23,0,0,0,4,4,0,2,4,4
8/19/2020,Summer 12,0,0,2,4,3,0,4,4,4
8/19/2020,Summer 20,0,0,2,4,4,0,0,3,4
8/19/2020,Summer 21,0,0,4,4,4,0,0,2,4
8/19/2020,Summer 17,0,0,2,4,4,0,0,4,4
8/19/2020,Summer 8,0,0,0,4,4,0,0,4,4
8/19/2020,Summer 9,0,0,4,0,0,0,0,4,4
8/19/2020,Summer 5,0,0,0,4,1,0,0,4,4
8/19/2020,Summer 1,0,0,1,3,3,0,0,1,1
8/19/2020,Summer 22,0,0,0,4,0,0,0,1,0
8/19/2020,Summer 15,0,0,3,4,2,0,0,2,0
8/19/2020,Summer 19,0,0,1,4,4,0,0,4,3
8/19/2020,Summer 18,0,0,0,2,0,0,4,0,4
8/20/2020,Summer 20,0,0,1,4,4,0,0,3,4
8/20/2020,Summer 12,0,0,0,4,3,0,4,4,0
8/20/2020,Summer 21,0,0,4,4,4,0,0,4,4
8/20/2020,Summer 9,0,0,4,0,0,0,0,4,4
8/20/2020,Summer 22,0,0,0,4,0,0,0,2,3
8/20/2020,Summer 13,0,0,0,4,4,0,0,4,4
8/20/2020,Summer 19,0,0,0,4,4,0,0,2,2
8/20/2020,Summer 17,0,0,4,4,4,0,0,4,4
8/20/2020,Summer 1,0,0,2,4,2,0,0,2,4
8/20/2020,Summer 15,0,0,2,4,2,0,0,0,3
8/20/2020,Summer 6,0,0,2,4,4,1,0,2,3
8/21/2020,Summer 5,0,0,1,4,1,0,0,4,0
8/21/2020,Summer 12,0,0,0,4,2,0,3,4,0
8/21/2020,Summer 8,0,0,0,4,4,0,0,4,4
8/21/2020,Summer 20,0,0,2,4,4,0,0,4,3
8/21/2020,Summer 23,0,0,0,4,1,0,0,4,0
8/21/2020,Summer 17,0,0,0,4,4,0,0,0,4
8/21/2020,Summer 18,0,0,0,2,4,0,0,2,4
8/21/2020,Summer 21,0,0,0,4,0,0,0,3,2
8/21/2020,Summer 3,0,0,0,4,2,0,0,0,4
8/21/2020,Summer 1,0,0,0,2,4,0,0,2,2
