name,ccode,conflict,ongoing,year,time,t2,t3,hhi,population,GDPpc,dem,colfra,colbrit,LandArea,f1conflict,f2conflict,l1hhi,hhi2,AidgdpMovAvg4,AidgdpMovAvg5,AidgdpDrop4_15,AidgdpDrop4_5,AidgdpDrop5_5,AidgdpDrop5_15,hhiAidpopDrop4_15,hhiAidDrop4_15,gdp_time,gdp_t2,gdp_t3,l1GDPpc,l1LandArea,l1dem,l1population,reerus2,l1reerus2,l1dem2,hhiAidgdpDrop4_15,hhiAidgdpDrop5_15,hhiAidDrop5_15,hhiAidgdpDrop4_5,hhiAidgdpDrop5_5,disasters,f1AidgdpDrop5_15,l1disasters,f1GDPpc,f1dem,f1population,f1disasters,l1AidgdpMovAvg5,f1AidgdpMovAvg5,AidgdpDrop4_20,AidgdpDrop4_10,AidgdpDrop5_20,AidgdpDrop5_10,hhiAidgdpDrop4_20,hhiAidgdpDrop4_10,hhiAidgdpDrop5_20,hhiAidgdpDrop5_10,r_ccode,totprog_f,totcom,progshare,alltied,tiedshare,ShareNGODisb,ShareGovDisb,DepAidgdpMovAvg5
Russia,365,1,0,1993,2,4,8,,,,,,,1638094,1,1,,,,,0,0,0,0,,,24,576,13824,,1638094,,,93.772499,91.464165,,,,,,,8,0,10,,,,24,,,0,0,0,0,,,,,365,5255863.5,5345779,.98318011,24916.248,.0046609198,,,
Russia,365,1,1,1994,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,25,625,15625,,1638094,,,93.455002,93.772499,,,,,,,24,0,8,,,,14,,,0,0,0,0,,,,,365,2572556.8,3542357.8,.72622728,922263,.26035288,,,
Russia,365,1,1,1995,1,1,1,,,,,,,1638094,1,0,,,,,0,0,0,0,,,26,676,17576,,1638094,,,93.03083,93.455002,,,,,,,14,0,24,,,,15,,,0,0,0,0,,,,,365,3445387,3802226,.90614998,301645.78,.079333998,,,
Russia,365,1,1,1996,1,1,1,,,,,,,1638094,0,0,,,,,0,0,0,0,,,27,729,19683,,1638094,,,96.665833,93.03083,,,,,,,15,0,14,,,,12,,,0,0,0,0,,,,,365,9141.5635,282309.94,.032381304,192909.03,.68332356,,,
Russia,365,0,0,1997,1,1,1,,,,,,,1638094,0,1,,,,,0,0,0,0,,,28,784,21952,,1638094,,,102.0325,96.665833,,,,,,,12,0,15,,,,12,,,0,0,0,0,,,,,365,4881808.5,5075330,.96187019,101441.66,.019987205,,,
Russia,365,0,0,1998,2,4,8,,,,,,,1638094,1,1,,,,,0,0,0,0,,,29,841,24389,,1638094,,,109.12333,102.0325,,,,,,,12,0,12,,,,17,,,0,0,0,0,,,,,365,1544552.8,1775790.6,.86978316,604791.06,.34057567,,,
Russia,365,1,0,1999,3,9,27,,,,,,,1638094,1,1,,,,,0,0,0,0,,,30,900,27000,,1638094,,,106.45417,109.12333,,,,,,,17,0,12,,,,34,,,0,0,0,0,,,,,365,1611733.8,2285037.5,.70534235,7684.1118,.0033627946,,,
Russia,365,1,1,2000,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,31,961,29791,,1638094,,,110.07417,106.45417,,,,,,,34,0,17,,,,20,,,0,0,0,0,,,,,365,3789717.8,4787010,.79166698,24377.705,.00509247,,,
Russia,365,1,1,2001,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,32,1024,32768,,1638094,,,116.35583,110.07417,,,,,,,20,0,34,,,,19,,,0,0,0,0,,,,,365,,,,,,,,
Russia,365,1,1,2002,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,33,1089,35937,,1638094,,,115.44833,116.35583,,,,,,,19,0,20,,,,16,,,0,0,0,0,,,,,365,,,,,,,,
Russia,365,1,1,2003,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,34,1156,39304,,1638094,,,106.73666,115.44833,,,,,,,16,0,19,,,,23,,,0,0,0,0,,,,,365,7202,1094035,.0065829703,46099.09,.042136759,,,
Russia,365,1,1,2004,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,35,1225,42875,,1638094,,,101.31084,106.73666,,,,,,,23,0,16,,,,17,,,0,0,0,0,,,,,365,10.933,1470835.6,7.4331892e-06,65700.281,.044668678,,,
Russia,365,1,1,2005,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,36,1296,46656,,1638094,,,99.999168,101.31084,,,,,,,17,0,23,,,,14,,,0,0,0,0,,,,,365,,,,,,,,
Russia,365,1,1,2006,1,1,1,,,,,,,1638094,1,1,,,,,0,0,0,0,,,37,1369,50653,,1638094,,,99.859169,99.999168,,,,,,,14,0,17,,,,12,,,0,0,0,0,,,,,365,,,,,,,,
Russia,365,1,1,2007,1,1,1,,,,,,,1638094,1,,,,,,0,0,0,0,,,38,1444,54872,,1638094,,,96.339996,99.859169,,,,,,,12,0,14,,,,3,,,0,0,0,0,,,,,365,,,,,,,,
Russia,365,1,1,2008,1,1,1,,,,,,,1638094,,,,,,,0,0,0,0,,,39,1521,59319,,1638094,,,94.114998,96.339996,,,,,,,3,,12,,,,,,,0,0,0,0,,,,,365,,,,,,,,
Ukraine,369,0,0,1970,1,1,1,,47316501,,,0,0,57934,0,0,,,,,0,0,0,0,,,1,1,1,,,,,138.04584,,,,,,,,0,0,,,,47685512,0,,0,0,0,0,0,,,,,369,,,,,,,,
Ukraine,369,0,0,1971,2,4,8,,47685511,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,2,4,8,,57934,,47316500,134.12083,138.04584,,,,,,,0,0,0,,,48050188,0,,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1972,3,9,27,,48050187,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,3,9,27,,57934,,47685512,123.985,134.12083,,,,,,,0,0,0,,,48401440,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1973,4,16,64,,48401440,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,4,16,64,,57934,,48050188,112.57584,123.985,,,,,,,0,0,0,,,48726280,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1974,5,25,125,,48726279,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,5,25,125,,57934,,48401440,107.53333,112.57584,,,,,,,0,0,0,,,49016000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1975,6,36,216,,49015998,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,6,36,216,,57934,,48726280,105.59583,107.53333,,,,,,,0,0,0,,,49267912,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1976,7,49,343,,49267912,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,7,49,343,,57934,,49016000,106.23083,105.59583,,,,,,,0,0,0,,,49487000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1977,8,64,512,,49487001,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,8,64,512,,57934,,49267912,104.23333,106.23083,,,,,,,0,0,0,,,49681684,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1978,9,81,729,,49681684,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,9,81,729,,57934,,49487000,95.864166,104.23333,,,,,,,0,0,0,,,49864088,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1979,10,100,1000,,49864086,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,10,100,1000,,57934,,49681684,96.933334,95.864166,,,,,,,0,0,0,,,50043548,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1980,11,121,1331,,50043548,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,11,121,1331,,57934,,49864088,98.853333,96.933334,,,,,,,0,0,0,,,50221000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1981,12,144,1728,,50221000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,12,144,1728,,57934,,50043548,106.25417,98.853333,,,,,,,0,0,0,,,50384000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1982,13,169,2197,,50384000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,13,169,2197,,57934,,50221000,117.98417,106.25417,,,,,,,0,0,0,,,50564000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1983,14,196,2744,,50564000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,14,196,2744,,57934,,50384000,121.41333,117.98417,,,,,,,0,0,0,,,50754000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1984,15,225,3375,,50754000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,15,225,3375,,57934,,50564000,127.43833,121.41333,,,,,,,0,0,0,,,50917000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1985,16,256,4096,,50917000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,16,256,4096,,57934,,50754000,131.52834,127.43833,,,,,,,0,0,0,,,51097000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1986,17,289,4913,,51097000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,17,289,4913,,57934,,50917000,113.74833,131.52834,,,,,,,0,0,0,,,51293000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1987,18,324,5832,,51293000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,18,324,5832,,57934,,51097000,103.40334,113.74833,,,,,,,0,0,0,,,51521000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1988,19,361,6859,,51521000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,19,361,6859,,57934,,51293000,96.161667,103.40334,,,,,,,0,0,0,,,51773000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1989,20,400,8000,,51773000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,20,400,8000,,57934,,51521000,98.638336,96.161667,,,,,,,0,0,0,,,51892000,0,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1990,21,441,9261,,51892000,,,0,0,57934,0,0,,,0,0,0,0,0,0,,,21,441,9261,,57934,,51773000,95.665001,98.638336,,,,,,,0,0,0,,3,52000468,1,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1991,22,484,10648,,52000469.74,,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,22,484,10648,,57934,,51892000,93.373329,95.665001,3,,,,,,1,0,0,,3,52150264,2,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,1992,23,529,12167,,52150265.73000001,,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,23,529,12167,,57934,3,52000468,91.464165,93.373329,3,,,,,,2,0,1,23.164707,4,52179208,2,0,0,0,0,0,0,,,,,369,0,7280.1777,0,1038.9708,.1427123,,,0
Ukraine,369,0,0,1993,24,576,13824,,52179209.70000002,23.164707,4,0,0,57934,0,0,,,0,0,0,0,0,0,,,24,576,13824,,57934,3,52150264,93.772499,91.464165,3,,,,,,2,0,2,18.841995,3,51921040,4,0,0,0,0,0,0,,,,,369,0,11847.829,0,5346.9302,.45130041,,,0
Ukraine,369,0,0,1994,25,625,15625,,51921041.28999998,18.841995,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,25,625,15625,23.164707,57934,4,52179208,93.455002,93.772499,4,,,,,,4,0,2,16.361099,3,51512300,2,0,0,0,0,0,0,,,,,369,562.01398,166664.61,.0033721256,155060.47,.93037432,,,0
Ukraine,369,0,0,1995,26,676,17576,,51512298.61000001,16.361099,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,26,676,17576,18.841995,57934,3,51921040,93.03083,93.455002,3,,,,,,2,0,4,14.416256,3,51057188,2,0,0,0,0,0,0,,,,,369,0,177961.53,0,164832.89,.92622763,,,0
Ukraine,369,0,0,1996,27,729,19683,,51057188.98000001,14.416256,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,27,729,19683,16.361099,57934,3,51512300,96.665833,93.03083,3,,,,,,2,0,2,13.69524,3,50594104,4,0,0,0,0,0,0,,,,,369,965.0177,153411.88,.0062903715,126325.23,.82343841,,,0
Ukraine,369,0,0,1997,28,784,21952,,50594105.01999999,13.69524,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,28,784,21952,14.416256,57934,3,51057188,102.0325,96.665833,3,,,,,,4,0,2,13.388416,3,50143940,3,0,0,0,0,0,0,,,,,369,10000,179745.48,.055634219,169904.72,.94525164,,,0
Ukraine,369,0,0,1998,29,841,24389,,50143939.13,13.388416,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,29,841,24389,13.69524,57934,3,50594104,109.12333,102.0325,3,,,,,,3,0,4,13.421104,3,49673348,1,0,0,0,0,0,0,,,,,369,0,196628.94,0,166545.06,.84700179,,,0
Ukraine,369,0,0,1999,30,900,27000,,49673349.99,13.421104,3,0,0,57934,0,0,,,0,0,0,0,0,0,,,30,900,27000,13.388416,57934,3,50143940,106.45417,109.12333,3,,,,,,1,0,3,13.693182,4,49175848,6,0,0,0,0,0,0,,,,,369,0,374525.13,0,1987.5861,.0053069498,,,0
Ukraine,369,0,0,2000,31,961,29791,,49175847.63999999,13.693182,4,0,0,57934,0,0,,,0,0,0,0,0,0,,,31,961,29791,13.421104,57934,3,49673348,110.07417,106.45417,3,,,,,,6,0,1,14.763025,4,48683864,4,0,0,0,0,0,0,,,,,369,0,312318.44,0,18410.252,.058947053,,,0
Ukraine,369,0,0,2001,32,1024,32768,,48683864.58000001,14.763025,4,0,0,57934,0,0,,,0,0,0,0,0,0,,,32,1024,32768,13.693182,57934,4,49175848,116.35583,110.07417,4,,,,,,4,0,6,15.849472,4,48202500,3,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,2002,33,1089,35937,,48202500,15.849472,4,0,0,57934,0,0,,,0,0,0,0,0,0,,,33,1089,35937,14.763025,57934,4,48683864,115.44833,116.35583,4,,,,,,3,0,4,17.204582,4,47812952,2,0,0,0,0,0,0,,,,,369,,,,,,,,0
Ukraine,369,0,0,2003,34,1156,39304,,47812950,17.204582,4,0,0,57934,0,0,,,0,0,0,0,0,0,,,34,1156,39304,15.849472,57934,4,48202500,106.73666,115.44833,4,,,,,,2,0,3,19.326626,4,47451600,4,0,0,0,0,0,0,,,,,369,0,195733,0,23075.689,.11789371,,,0
Ukraine,369,0,0,2004,35,1225,42875,,47451600,19.326626,4,0,0,57934,0,0,,,0,0,0,0,0,0,,,35,1225,42875,17.204582,57934,4,47812952,101.31084,106.73666,4,,,,,,4,0,2,20.450142,3,47105152,3,0,0,0,0,0,0,,,,,369,0,252116.36,0,14334.169,.056855369,,,0
Ukraine,369,0,0,2005,36,1296,46656,.24219137,47105150,20.450142,3,0,0,57934,0,0,,.058656663,0,0,0,0,0,0,0,0,36,1296,46656,19.326626,57934,4,47451600,99.999168,101.31084,4,0,0,0,0,0,3,0,4,21.987791,3,46787752,5,0,1.0858847e-09,0,0,0,0,0,0,0,0,369,36.197933,443142.59,.000081684615,148615.97,.33536828,.020302687,.059837077,5.4294231e-09
Ukraine,369,0,0,2006,37,1369,50653,.27336377,46787750,21.987791,3,0,0,57934,0,,.24219137,.074727751,1.3573558e-09,1.0858847e-09,0,0,0,0,0,0,37,1369,50653,20.450142,57934,3,47105152,99.859169,99.999168,3,0,0,0,0,0,5,0,3,24.505543,3,46509352,8,0,2.2420343e-09,0,0,0,0,0,0,0,0,369,27534.119,345939.75,.079592235,154400.39,.44632164,.039141294,.27303457,4.6948641e-09
Ukraine,369,0,0,2007,38,1444,54872,.24285007,46509350,24.505543,3,0,0,57934,,,.27336377,.058976155,2.8025431e-09,2.2420343e-09,0,0,0,0,0,0,38,1444,54872,21.987791,57934,3,46787752,96.339996,99.859169,3,0,0,0,0,0,8,,5,,,,,1.0858847e-09,,0,0,0,0,0,0,0,0,369,18327.818,486652.75,.037660979,144230.7,.29637292,.1030945,.46984139,2.1013749e-09
Belarus,370,0,0,1970,1,1,1,,9040000,,,0,0,20748,0,0,,,,,0,0,0,0,,,1,1,1,,,,,138.04584,,,,,,,,0,0,,,,9115576,0,,0,0,0,0,0,,,,,370,,,,,,,,
Belarus,370,0,0,1971,2,4,8,,9115576,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,2,4,8,,20748,,9040000,134.12083,138.04584,,,,,,,0,0,0,,,9188968,0,,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1972,3,9,27,,9188968,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,3,9,27,,20748,,9115576,123.985,134.12083,,,,,,,0,0,0,,,9257272,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1973,4,16,64,,9257272,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,4,16,64,,20748,,9188968,112.57584,123.985,,,,,,,0,0,0,,,9317584,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1974,5,25,125,,9317584,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,5,25,125,,20748,,9257272,107.53333,112.57584,,,,,,,0,0,0,,,9367000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1975,6,36,216,,9367000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,6,36,216,,20748,,9317584,105.59583,107.53333,,,,,,,0,0,0,,,9411000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1976,7,49,343,,9411000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,7,49,343,,20748,,9367000,106.23083,105.59583,,,,,,,0,0,0,,,9463000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1977,8,64,512,,9463000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,8,64,512,,20748,,9411000,104.23333,106.23083,,,,,,,0,0,0,,,9525000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1978,9,81,729,,9525000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,9,81,729,,20748,,9463000,95.864166,104.23333,,,,,,,0,0,0,,,9584000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1979,10,100,1000,,9584000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,10,100,1000,,20748,,9525000,96.933334,95.864166,,,,,,,0,0,0,,,9643000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1980,11,121,1331,,9643000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,11,121,1331,,20748,,9584000,98.853333,96.933334,,,,,,,0,0,0,,,9710000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1981,12,144,1728,,9710000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,12,144,1728,,20748,,9643000,106.25417,98.853333,,,,,,,0,0,0,,,9776000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1982,13,169,2197,,9776000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,13,169,2197,,20748,,9710000,117.98417,106.25417,,,,,,,0,0,0,,,9843000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1983,14,196,2744,,9843000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,14,196,2744,,20748,,9776000,121.41333,117.98417,,,,,,,0,0,0,,,9910000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1984,15,225,3375,,9910000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,15,225,3375,,20748,,9843000,127.43833,121.41333,,,,,,,0,0,0,,,9975000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1985,16,256,4096,,9975000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,16,256,4096,,20748,,9910000,131.52834,127.43833,,,,,,,0,0,0,,,10043000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1986,17,289,4913,,10043000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,17,289,4913,,20748,,9975000,113.74833,131.52834,,,,,,,0,0,0,,,10111000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1987,18,324,5832,,10111000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,18,324,5832,,20748,,10043000,103.40334,113.74833,,,,,,,0,0,0,,,10140000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1988,19,361,6859,,10140000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,19,361,6859,,20748,,10111000,96.161667,103.40334,,,,,,,0,0,0,,,10170000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1989,20,400,8000,,10170000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,20,400,8000,,20748,,10140000,98.638336,96.161667,,,,,,,0,0,0,,,10189000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1990,21,441,9261,,10189000,,,0,0,20748,0,0,,,0,0,0,0,0,0,,,21,441,9261,,20748,,10170000,95.665001,98.638336,,,,,,,0,0,0,,4,10194000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1991,22,484,10648,,10194000,,4,0,0,20748,0,0,,,0,0,0,0,0,0,,,22,484,10648,,20748,,10189000,93.373329,95.665001,4,,,,,,0,0,0,,4,10216000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,1992,23,529,12167,,10216000,,4,0,0,20748,0,0,,,0,0,0,0,0,0,,,23,529,12167,,20748,4,10194000,91.464165,93.373329,4,,,,,,0,0,0,,5,10239000,1,0,0,0,0,0,0,,,,,370,0,36.570301,0,0,0,,,0
Belarus,370,0,0,1993,24,576,13824,,10239000,,5,0,0,20748,0,0,,,0,0,0,0,0,0,,,24,576,13824,,20748,4,10216000,93.772499,91.464165,4,,,,,,1,0,0,24.89098,4,10227000,0,0,0,0,0,0,0,,,,,370,0,1090.09,0,0,0,,,0
Belarus,370,0,0,1994,25,625,15625,,10227000,24.89098,4,0,0,20748,0,0,,,0,0,0,0,0,0,,,25,625,15625,,20748,5,10239000,93.455002,93.772499,5,,,,,,0,0,1,23.061844,5,10194000,1,0,0,0,0,0,0,,,,,370,0,24372.27,0,23609.939,.96872139,,,0
Belarus,370,0,0,1995,26,676,17576,,10194000,23.061844,5,0,0,20748,0,0,,,0,0,0,0,0,0,,,26,676,17576,24.89098,20748,4,10227000,93.03083,93.455002,4,,,,,,1,0,0,23.301546,6,10160000,1,0,0,0,0,0,0,,,,,370,0,6196.4067,0,2405.2273,.38816485,,,0
Belarus,370,0,0,1996,27,729,19683,,10160000,23.301546,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,27,729,19683,23.061844,20748,5,10194000,96.665833,93.03083,5,,,,,,1,0,1,24.399117,6,10117000,2,0,0,0,0,0,0,,,,,370,0,6122.8228,0,4008.4817,.6546787,,,0
Belarus,370,0,0,1997,28,784,21952,,10117000,24.399117,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,28,784,21952,23.301546,20748,6,10160000,102.0325,96.665833,6,,,,,,2,0,1,26.267113,6,10069000,0,0,0,0,0,0,0,,,,,370,0,5800.6362,0,3806.6445,.65624601,,,0
Belarus,370,0,0,1998,29,841,24389,,10069000,26.267113,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,29,841,24389,24.399117,20748,6,10117000,109.12333,102.0325,6,,,,,,0,0,2,26.896391,6,10035000,2,0,0,0,0,0,0,,,,,370,0,6252.563,0,3235.304,.51743644,,,0
Belarus,370,0,0,1999,30,900,27000,,10035000,26.896391,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,30,900,27000,26.267113,20748,6,10069000,106.45417,109.12333,6,,,,,,2,0,0,28.201496,6,10005000,1,0,0,0,0,0,0,,,,,370,0,15160.94,0,76.718201,.0050602532,,,0
Belarus,370,0,0,2000,31,961,29791,,10005000,28.201496,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,31,961,29791,26.896391,20748,6,10035000,110.07417,106.45417,6,,,,,,1,0,2,31.248499,6,9970260,0,0,0,0,0,0,0,,,,,370,0,12940.211,0,0,0,,,0
Belarus,370,0,0,2001,32,1024,32768,,9970260.060000001,31.248499,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,32,1024,32768,28.201496,20748,6,10005000,116.35583,110.07417,6,,,,,,0,0,1,33.733437,6,9925000,0,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,2002,33,1089,35937,,9925000,33.733437,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,33,1089,35937,31.248499,20748,6,9970260,115.44833,116.35583,6,,,,,,0,0,0,36.055874,6,9873968,1,0,0,0,0,0,0,,,,,370,,,,,,,,0
Belarus,370,0,0,2003,34,1156,39304,,9873968.349999996,36.055874,6,0,0,20748,0,0,,,0,0,0,0,0,0,,,34,1156,39304,33.733437,20748,6,9925000,106.73666,115.44833,6,,,,,,1,0,0,37.964336,7,9824469,0,0,0,0,0,0,0,,,,,370,0,24959.07,0,487.44998,.019529974,,,0
Belarus,370,0,0,2004,35,1225,42875,,9824469.449999996,37.964336,7,0,0,20748,0,0,,,0,0,0,0,0,0,,,35,1225,42875,36.055874,20748,6,9873968,101.31084,106.73666,6,,,,,,0,0,1,44.86903,7,9775591,0,0,0,0,0,0,0,,,,,370,0,33341.09,0,1661.0885,.04982106,,,0
Belarus,370,0,0,2005,36,1296,46656,.22511539,9775591.490000002,44.86903,7,0,0,20748,0,0,,.050676938,0,0,0,0,0,0,0,0,36,1296,46656,37.964336,20748,7,9824469,99.999168,101.31084,7,0,0,0,0,0,0,0,0,48.350754,7,9732500,1,0,3.8320472e-10,0,0,0,0,0,0,0,0,370,0,33463.566,0,11806.09,.3528043,.035007946,.036453705,1.9160236e-09
Belarus,370,0,0,2006,37,1369,50653,.25477266,9732500,48.350754,7,0,0,20748,0,,.22511539,.064909108,4.7900589e-10,3.8320472e-10,0,0,0,0,0,0,37,1369,50653,44.86903,20748,7,9775591,99.859169,99.999168,7,0,0,0,0,0,1,0,0,52.79491,7,9702000,1,0,7.6632928e-10,0,0,0,0,0,0,0,0,370,0,41018.332,0,23427.994,.57115912,.09926153,.42221135,1.5324181e-09
Belarus,370,0,0,2007,38,1444,54872,.22911431,9702000,52.79491,7,0,0,20748,,,.25477266,.052493367,9.5791164e-10,7.6632928e-10,0,0,0,0,0,0,38,1444,54872,48.350754,20748,7,9732500,96.339996,99.859169,7,0,0,0,0,0,1,,1,,,,,3.8320472e-10,,0,0,0,0,0,0,0,0,370,138.52759,58290.984,.002376484,18220.26,.31257424,.21583474,.49165347,1.2701202e-09
Armenia,371,0,0,1970,1,1,1,,2518408,,,0,0,2820,0,0,,,,,0,0,0,0,,,1,1,1,,,,,138.04584,,,,,,,,0,0,,,,2580894,0,,0,0,0,0,0,,,,,371,,,,,,,,
Armenia,371,0,0,1971,2,4,8,,2580894,,,0,0,2820,0,0,,,0,0,0,0,0,0,,,2,4,8,,2820,,2518408,134.12083,138.04584,,,,,,,0,0,0,,,2643464,0,,0,0,0,0,0,,,,,371,,,,,,,,0
Armenia,371,0,0,1972,3,9,27,,2643464,,,0,0,2820,0,0,,,0,0,0,0,0,0,,,3,9,27,,2820,,2580894,123.985,134.12083,,,,,,,0,0,0,,,2705584,0,0,0,0,0,0,0,,,,,371,,,,,,,,0
